$T_{umg}$ in °C;$P_{el}$ in kW;$\dot{Q}_{heiz}$ in kW
15.7000065;0.019898393;0.2564273
15.399988;0.038741342;0.49316444
15.499994;0.038331936;0.4899446
16.6;0.029331308;0.3925256
16.899988;0.020904322;0.28338463
16.700006;0.002845261;0.038240072
15.6;0.024850979;0.31893787
15.499994;0.008908861;0.11386976
13.399988;0.045542168;0.5361475
14.300013;0.047765947;0.58202
12.899988;0.060523323;0.6993679
13.800013;0.088470818;1.0574294
12.499994;0.087798303;0.999783
12.6;0.098513408;1.1258932
13.399988;0.033154177;0.39030924
13.800013;0.000367667;0.00439447
13.899988;0.001342935;0.016112635
13.6;0.010633929;0.12613693
14.2000065;0.017540595;0.21290073
12.300013;0.009446808;0.10679673
12.499994;0.026978383;0.30721014
13.899988;0.13257896;1.5906928
14.7000065;0.036355106;0.44998436
15.499994;0.027758489;0.35479872
17.1;0.014186405;0.19399444
17.6;0.053825873;0.7524809
13.2000065;0.043648841;0.5100238
15.6;0.039386836;0.5054913
17.300013;0.095114076;1.3121141
15.6;0.089154935;1.1442159
15.399988;0.017107539;0.2177733
15.999994;0.014392592;0.18779329
14.999994;0.091699886;1.1486325
13.899988;0.114645922;1.3755308
13.300013;0.159534345;1.8710938
11.300013;0.154517852;1.6859682
11.999994;0.17711113;1.9807978
11.1;0.120282243;1.3033351
11.899988;0.069755515;0.77736406
12.7000065;0.056047808;0.64290752
11.1;0.062932846;0.68191767
10.800013;0.071600084;0.7678622
10.7000065;0.083131749;0.8884885
9.6;0.109257823;1.1254634
10.899988;0.177451687;1.9095867
12.899988;0.123156318;1.4231138
14.499994;0.093149987;1.1439181
15.499994;0.134488423;1.7189812
16.300013;0.008508801;0.11242753
15.2000065;0.104730361;1.3224323
13.999994;0.08390659;1.0105901
16.499994;0.070761419;0.9429333
17.399988;0.12055291;1.6704037
17.899988;0.030953733;0.43860435
15.999994;0.078982138;1.0305521
14.7000065;0.094831534;1.1737748
13.7000065;0.072336824;0.8613035
12.899988;0.091103992;1.0527381
12.499994;0.12889853;1.4678024
12.1;0.212443421;2.384468
11.999994;0.23964357;2.680156
11.499994;0.162511503;1.7856304
10.1;0.13769172;1.442079
9.6;0.165243411;1.7021702
9.2000065;0.192941015;1.9616718
8.999994;0.232544246;2.3490715
8.999994;0.239648548;2.4208364
9.399988;0.307340814;3.1452202
12.7000065;0.432349513;4.959351
14.499994;0.127795973;1.5693843
15.1;0.094418256;1.1874328
14.899988;0.194522039;2.4268744
15.499994;0.218292722;2.7901367
14.899988;0.171188462;2.1357626
15.1;0.214804599;2.7014482
12.499994;0.35599473;4.0538082
13.2000065;0.472440487;5.5203274
13.1;0.291851179;3.3975166
13.1;0.180336664;2.0993467
13.2000065;0.33471559;3.9110527
13.1;0.363858454;4.2357723
12.2000065;0.371507626;4.1848072
11.800013;0.418170687;4.6436245
11.6;0.439454218;4.8456017
11.499994;0.349000917;3.8347233
11.2000065;0.266113384;2.8935217
10.7000065;0.266688288;2.8502886
10.399988;0.285401964;3.019378
9.899988;0.324396716;3.37491
9.2000065;0.371404154;3.776144
9.399988;0.386315346;3.9534184
9.399988;0.439987298;4.5026787
10.6;0.570921196;6.0810875
12.800013;0.225864193;2.6003458
14.7000065;0.088213503;1.0918603
15.899988;0.137919124;1.7920893
15.7000065;0.163795039;2.1107996
15.800013;0.105139226;1.360511
15.999994;0.107142449;1.3979854
13.899988;0.187325633;2.2475477
13.6;0.241952202;2.8699747
13.1;0.236230663;2.7500235
12.999994;0.244313919;2.8335884
12.999994;0.380755611;4.416059
13.399988;0.383030107;4.5092415
13.399988;0.407204094;4.793831
13.499994;0.390518271;4.614746
14.2000065;0.329858581;4.0036915
15.499994;0.282784319;3.6144444
15.399988;0.292936912;3.7289898
14.899988;0.299772173;3.7399845
14.300013;0.325356993;3.96442
13.2000065;0.279449459;3.2652843
11.999994;0.200200892;2.239032
11.800013;0.221288139;2.4573196
11.7000065;0.321953749;3.5625385
10.999994;0.375895577;4.0590233
11.7000065;0.321229345;3.5545227
12.899988;0.330195581;3.815524
12.800013;0.26733682;3.0778149
13.899988;0.27542868;3.304615
14.800013;0.240976978;2.994523
14.899988;0.31948484;3.9859215
14.800013;0.313171372;3.8916534
14.7000065;0.442419811;5.4760395
14.800013;0.413181964;5.1344444
14.300013;0.415014765;5.0568848
13.2000065;0.341980215;3.9959377
12.6;0.217333781;2.4838713
11.7000065;0.355462622;3.9333267
10.999994;0.316379119;3.4163483
10.399988;0.340117324;3.598233
10.1;0.361415111;3.7851887
9.800013;0.362121674;3.7549156
9.800013;0.414242946;4.295372
9.6;0.450097896;4.6364525
9.2000065;0.483357414;4.9143963
8.6;0.526716124;5.252903
8.399988;0.57985247;5.7462257
8.7000065;0.60368323;6.0397266
9.399988;0.53211406;5.4454723
9.899988;0.488250694;5.0795895
11.1;0.473831415;5.1342667
12.499994;0.433964295;4.9416687
13.499994;0.565763408;6.685614
15.1;0.403815422;5.078506
15.2000065;0.383922091;4.8477917
14.7000065;0.282484951;3.49645
15.1;0.321909864;4.0484367
15.7000065;0.290450633;3.7429893
14.7000065;0.269515664;3.335923
13.499994;0.354054805;4.183858
12.399988;0.383578075;4.3520805
11.899988;0.395743286;4.410212
12.300013;0.336425006;3.8033047
12.300013;0.308200414;3.484224
12.1;0.253097993;2.8407755
12.6;0.262440087;2.9993837
12.7000065;0.291331303;3.3417736
12.999994;0.29244695;3.3918423
13.1;0.28527246;3.320932
13.300013;0.285930284;3.3535248
12.899988;0.318333365;3.678452
13.1;0.331676751;3.8611366
13.1;0.353572604;4.116032
13.499994;0.270509853;3.1966091
13.999994;0.342068649;4.1199528
14.1;0.358621002;4.335991
14.899988;0.275442891;3.4364502
14.2000065;0.276904233;3.3609528
14.499994;0.218873648;2.6878536
13.899988;0.213491347;2.561486
13.2000065;0.373504975;4.3642952
12.999994;0.433486851;5.0276436
13.7000065;0.519516768;6.1858067
13.899988;0.531854934;6.3812374
13.899988;0.438529001;5.2615055
13.899988;0.523167635;6.2770065
14.1;0.425126537;5.1400917
13.800013;0.401017813;4.7930836
13.499994;0.412969696;4.880054
12.300013;0.461488745;5.2171577
12.1;0.488543683;5.4834213
11.499994;0.548991206;6.03216
11.499994;0.587514896;6.4554474
11.7000065;0.599282163;6.631281
11.2000065;0.639171412;6.949881
11.2000065;0.647048162;7.035527
11.2000065;0.784064487;8.525342
11.999994;0.655935571;7.335935
12.800013;0.727958685;8.380896
13.6;0.693408498;8.225033
14.300013;0.526107089;6.410526
14.999994;0.587085962;7.353837
15.999994;0.542142363;7.0738266
16.399988;0.399260504;5.297812
16.499994;0.353757331;4.7140034
14.899988;0.372319239;4.6450882
14.7000065;0.351968719;4.3564835
13.6;0.419367503;4.9744293
12.300013;0.495505718;5.6017216
11.800013;0.539690406;5.9930542
11.800013;0.500524212;5.5581287
11.7000065;0.51719295;5.7229332
11.6;0.541335443;5.9689857
10.999994;0.582594701;6.291017
10.499994;0.639151991;6.7847595
10.1;0.689992317;7.226458
9.899988;0.751056095;7.813725
9.499994;0.796897173;8.1819115
9.2000065;0.836308825;8.5029274
8.999994;0.901646782;9.108085
9.800013;0.91502267;9.488062
11.499994;0.77547315;8.5206795
13.499994;0.679098979;8.024898
14.999994;0.541176084;6.77877
16.200006;0.524816316;6.9053055
17.1;0.456430164;6.241533
17.1;0.412433497;5.639893
17.6;0.312605988;4.3702038
17.499994;0.338265428;4.7079018
16.399988;0.34634832;4.595717
16.6;0.297444674;3.980547
15.499994;0.425730044;5.4415237
14.2000065;0.399462333;4.848514
13.399988;0.430488139;5.0679436
12.800013;0.371242656;4.2740696
11.899988;0.446405324;4.974796
10.800013;0.511886915;5.489639
10.2000065;0.57335768;6.025067
9.999994;0.640159566;6.6821976
9.6;0.699739657;7.208009
9.499994;0.738708587;7.584477
10.1;0.745432675;7.8070984
10.300013;0.750624563;7.914417
10.399988;0.774866496;8.197613
10.800013;0.799404263;8.573067
11.999994;0.719213796;8.043634
12.499994;0.678955644;7.7314514
13.499994;0.612458762;7.237412
14.499994;0.562289505;6.905134
16.200006;0.470028229;6.1844276
17.300013;0.438710684;6.052085
17.899988;0.389445085;5.5183105
17.800013;0.35969337;5.0737858
17.800013;0.308910604;4.357451
16.499994;0.327893786;4.369358
14.300013;0.358420743;4.3672962
13.499994;0.418774141;4.948645
13.2000065;0.436032343;5.094909
13.1;0.558517274;6.501847
12.7000065;0.462851561;5.3092308
12.499994;0.476001613;5.420359
12.7000065;0.316840769;3.634385
12.499994;0.364315408;4.148558
12.800013;0.390325694;4.4937702
13.1;0.394919111;4.5973576
13.499994;0.376455074;4.4485615
13.300013;0.37417314;4.3884785
13.2000065;0.402108386;4.6985176
13.1;0.295993203;3.445735
13.399988;0.311713186;3.6696594
13.7000065;0.353006382;4.203193
13.800013;0.389578186;4.6563538
14.300013;0.375147729;4.5711117
14.899988;0.309447175;3.8606907
15.7000065;0.290023895;3.73749
16.800013;0.249802332;3.371795
17.6;0.235114284;3.2868767
17.1;0.222919957;3.0483574
15.999994;0.240035644;3.1319643
14.999994;0.252286345;3.160138
14.6;0.24700115;3.045213
13.6;0.273271522;3.2414764
11.899988;0.316646594;3.5287487
11.399988;0.345470911;3.7826633
10.300013;0.387211577;4.082672
10.1;0.373678819;3.9136295
9.399988;0.307589757;3.1477678
9.1;0.357667949;3.6247158
8.899988;0.398339193;4.0109283
8.800013;0.440495714;4.4211952
8.899988;0.440155913;4.4319862
7.8999877;0.617554152;6.0245174
7.999994;0.479139978;4.688833
8.1;0.511500583;5.021204
8.499994;0.566623064;5.6329517
9.2000065;0.368553942;3.7471653
9.6;0.452278609;4.658916
9.999994;0.336176647;3.5091232
10.1;0.312522887;3.2731285
9.399988;0.389762071;3.988691
9.1;0.523540333;5.305717
9.7000065;0.568348923;5.873878
9.399988;0.607416981;6.2160965
9.6;0.653004329;6.726589
9.7000065;0.589048226;6.087805
10.1;0.635346929;6.6541435
9.7000065;0.505965499;5.2291462
9.1;0.523951274;5.3098816
9.2000065;0.393669652;4.002522
9.2000065;0.315441564;3.2071606
8.7000065;0.42278318;4.2298588
7.499994;0.515244125;4.9645744
7.1;0.552901588;5.2626484
5.999994;0.648130014;5.969467
5.8999877;0.665474192;6.1112366
5.6;0.80771233;7.352765
6.300012;0.824424819;7.660793
7.1;0.72709788;6.92069
8.1;0.868153381;8.522327
10.1;0.577701399;6.0504078
11.6;0.256210353;2.82508
12.6;0.273482274;3.125583
13.7000065;0.418318761;4.9808575
13.499994;0.435500185;5.1462963
14.499994;0.467756671;5.744234
14.1;0.479353098;5.7957306
13.399988;0.488760929;5.753963
13.399988;0.542894599;6.3912544
12.300013;0.608419003;6.878213
12.1;0.589823552;6.620188
12.1;0.530141197;5.9503124
11.399988;0.535788917;5.8665115
10.899988;0.520936818;5.6058865
9.899988;0.56331677;5.8605507
9.2000065;0.680202538;6.915762
8.6;0.762410911;7.6034706
8.2000065;0.795464525;7.833326
7.3999877;0.87567235;8.411555
7.1;0.940815607;8.954906
6.800012;0.997018487;9.40411
7.300012;1.014850837;9.7186745
9.2000065;0.76437503;7.7715614
10.7000065;0.75650085;8.085266
11.999994;0.739589557;8.271515
12.999994;0.687192478;7.9701584
13.499994;0.635651409;7.511479
14.6;0.519544489;6.405329
14.399988;0.541700955;6.6263115
13.800013;0.57197141;6.8363716
14.800013;0.490449687;6.094619
13.899988;0.485734567;5.8278816
12.899988;0.578461028;6.684317
10.899988;0.589167773;6.340131
10.2000065;0.530233801;5.5719044
9.899988;0.611446011;6.3612705
8.800013;0.645203277;6.475817
7.3999877;0.698419999;6.7089
6.8999877;0.792476975;7.497404
6.6;0.889844901;8.342962
6.300012;0.956780702;8.890682
5.8999877;1.111696009;10.209017
5.800012;1.136025091;10.401941
5.700006;1.231605388;11.244236
5.3999877;1.290847558;11.6829124
6.300012;1.173654841;10.905939
8.7000065;1.042778949;10.432789
10.300013;0.956324596;10.083272
12.399988;0.761253369;8.637188
13.899988;0.766666078;9.19852
14.6;0.641330331;7.906795
14.899988;0.588762121;7.345449
14.6;0.588543591;7.256001
14.399988;0.591628376;7.2370445
13.7000065;0.596364174;7.100817
13.1;0.630381206;7.338434
12.499994;0.65161587;7.420126
11.999994;0.647182875;7.2380455
11.899988;0.646822758;7.2082726
11.999994;0.616756164;6.8977554
11.800013;0.582558781;6.469091
11.7000065;0.563739757;6.237991
11.899988;0.497731973;5.5467865
11.899988;0.55268053;6.15914
11.899988;0.596025079;6.642177
11.399988;0.592137608;6.48349
10.399988;0.513932744;5.4370937
9.899988;0.598205803;6.223524
9.899988;0.787875422;8.1967804
10.1;0.720756902;7.548663
11.2000065;0.645665137;7.020489
12.300013;0.562925859;6.3639103
13.499994;0.618626921;7.310301
13.499994;0.803392427;9.493671
14.399988;0.750497604;9.180399
14.1;0.74458286;9.002553
13.6;0.784284186;9.302977
13.6;0.757922005;8.9902756
13.6;0.757879296;8.989769
13.7000065;0.520202307;6.1939693
13.7000065;0.507289123;6.040214
13.6;0.521986086;6.1916645
13.300013;0.562690524;6.599499
13.300013;0.544044102;6.380805
13.499994;0.530302287;6.2665707
13.399988;0.541697425;6.3771606
12.999994;0.572661169;6.6418076
12.999994;0.58068809;6.734905
12.499994;0.590794094;6.727532
12.300013;0.611954853;6.918186
12.2000065;0.629754988;7.0938065
12.2000065;0.62397567;7.028706
12.1;0.658208621;7.387743
11.6;0.649708473;7.163951
12.1;0.614004651;6.891597
12.499994;0.616572352;7.021076
13.2000065;0.778640071;9.098179
13.899988;0.554579581;6.6538895
13.999994;0.484383308;5.834023
14.899988;0.44758888;5.584159
15.999994;0.548130906;7.1519646
14.6;0.459454188;5.6644913
13.800013;0.449237845;5.3694237
12.6;0.493149426;5.636122
11.800013;0.600240834;6.6654434
11.2000065;0.644769509;7.0107506
10.7000065;0.702503755;7.5081604
10.6;0.726783397;7.741232
10.2000065;0.778064746;8.176209
9.2000065;1.020613823;10.376795
11.1;0.988105166;10.706752
11.999994;0.956542527;10.697901
11.999994;0.965809397;10.801541
12.300013;0.960209758;10.8552284
12.300013;0.965436409;10.914316
11.999994;0.984394463;11.009395
12.2000065;0.80057261;9.017963
12.1;0.706517718;7.929965
12.499994;0.674656686;7.682498
13.800013;0.638147683;7.62733
14.300013;0.618382394;7.534885
15.1;0.3703777;4.657983
15.800013;0.183921377;2.3799591
16.499994;0.138051755;1.8396126
17.300013;0.234676982;3.237407
16.800013;0.168515289;2.2745945
16.899988;0.147729781;2.0026648
16.300013;0.188109147;2.4855026
15.300013;0.223414975;2.8324873
13.999994;0.325201981;3.9168068
14.1;0.327615688;3.961114
13.999994;0.337572429;4.0657993
13.2000065;0.362579419;4.2366333
12.300013;0.344820062;3.8982113
12.800013;0.386891738;4.4542355
13.300013;0.405170661;4.752032
13.300013;0.416943808;4.890113
12.7000065;0.432889524;4.9655453
12.899988;0.430882316;4.978994
12.6;0.460386516;5.2616802
12.399988;0.448214147;5.085442
12.499994;0.410776025;4.6776176
13.800013;0.235266889;2.8119795
15.499994;0.18045293;2.3064825
16.800013;0.154519737;2.0856846
17.499994;0.116442658;1.6206226
17.800013;0.056295469;0.79409623
18.999994;0.137143773;2.0450743
19.999994;0.1143085;1.7897848
20.300013;0.098693494;1.5688268
19.999994;0.07036559;1.1017489
18.800013;0.066113116;0.9765724
17.300013;0.096007216;1.3244351
16.899988;0.153547473;2.081531
17.300013;0.149839196;2.067056
17.200006;0.142797502;1.9612741
16.300013;0.156005204;2.0613104
15.899988;0.168445316;2.1887396
15.399988;0.190068507;2.4195091
15.6;0.204360016;2.6227598
14.999994;0.230866837;2.8918373
15.6;0.237833824;3.0523632
15.300013;0.258221583;3.2737705
15.1;0.277937418;3.4954258
14.499994;0.303426562;3.7261963
14.499994;0.312750314;3.8406956
15.1;0.303654788;3.8188553
15.300013;0.322995992;4.0949898
15.999994;0.310564584;4.0522198
16.1;0.302243499;3.9601486
15.999994;0.296784848;3.872423
16.6;0.279645991;3.7423565
16.1;0.282877347;3.7064034
16.999994;0.264250312;3.5978245
16.499994;0.262427452;3.4969845
16.399988;0.272970905;3.6220676
15.899988;0.285118834;3.7047684
15.300013;0.30567744;3.8754227
15.300013;0.321022951;4.0699753
14.499994;0.352731359;4.3316784
14.499994;0.375444736;4.6106075
14.499994;0.394332728;4.8425594
14.499994;0.412923474;5.070861
14.1;0.440655231;5.327845
14.399988;0.450579692;5.5116783
14.2000065;0.471499359;5.7228706
13.800013;0.505385576;6.040518
13.499994;0.540534387;6.3874832
13.399988;0.556336427;6.549499
13.399988;0.561806864;6.6139
14.2000065;0.555727123;6.7451935
14.499994;0.545178647;6.695006
15.6;0.501299266;6.433683
15.899988;0.477590842;6.2057053
15.7000065;0.467616302;6.026094
15.399988;0.463988615;5.9064213
16.700006;0.422297581;5.6756447
17.300013;0.388164486;5.354792
16.999994;0.370938449;5.0504063
16.700006;0.363994627;4.8920578
16.300013;0.370944189;4.901318
15.999994;0.37235546;4.8584618
15.6;0.380690413;4.885787
15.300013;0.39453266;5.001942
15.300013;0.401784589;5.093883
15.300013;0.40567743;5.143237
14.800013;0.427067185;5.3069904
14.399988;0.45170557;5.5254505
14.1;0.480038945;5.804023
13.6;0.517176;6.1346085
13.2000065;0.560084947;6.544427
13.1;0.595072583;6.927397
12.999994;0.619330906;7.18309
13.399988;0.614388373;7.2329185
14.300013;0.599451938;7.3042206
15.399988;0.556060352;7.078464
16.6;0.496537808;6.6449066
16.800013;0.463411795;6.255064
18.700006;0.374964394;5.5126823
19.999994;0.29948168;4.689133
19.6;0.263490543;4.044709
19.300013;0.136774858;2.069134
18.899988;0.126808869;1.8819988
17.800013;0.118491926;1.671431
16.800013;0.136418502;1.8413568
16.1;0.132039254;1.7300457
15.1;0.156275533;1.9653688
14.6;0.107770452;1.3286739
14.300013;0.06407692;0.78076644
14.399988;0.101981341;1.2474782
14.2000065;0.188040388;2.282359
13.800013;0.203304511;2.4299557
13.399988;0.218039207;2.5668777
12.899988;0.277878322;3.21098
12.399988;0.31791713;3.6070908
12.6;0.336722621;3.8483463
12.399988;0.470249207;5.335452
12.499994;0.390006113;4.441105
13.399988;0.285087657;3.356209
14.1;0.421264397;5.0933956
14.399988;0.239886337;2.9343895
14.7000065;0.301364684;3.7301334
15.300013;0.271926073;3.447518
15.7000065;0.238076911;3.0680578
16.399988;0.143066619;1.8983597
16.499994;0.138464467;1.8451122
15.300013;0.175503334;2.2250566
14.999994;0.076521111;0.9585032
14.6;0.095678835;1.1795995
14.399988;0.130708119;1.5988761
14.1;0.214004484;2.5874712
13.899988;0.245867631;2.9499392
13.1;0.237880785;2.769233
12.899988;0.205962324;2.3799658
13.399988;0.18325593;2.1573898
13.2000065;0.203183772;2.3741423
12.999994;0.22713325;2.6343245
12.800013;0.238582087;2.7467653
12.899988;0.220111897;2.543469
12.999994;0.178344477;2.0684652
12.899988;0.24850004;2.8715038
12.999994;0.149620195;1.7353168
13.1;0.042877727;0.49915094
13.399988;0.105436451;1.241256
13.399988;0.074364094;0.8754551
12.999994;0.153301378;1.7780117
13.800013;0.149331375;1.7848528
13.899988;0.236459458;2.8370592
13.7000065;0.154022697;1.8339247
13.6;0.252002842;2.9891928
13.7000065;0.276933725;3.2974075
13.300013;0.285050988;3.343212
12.999994;0.293100305;3.39942
12.899988;0.355597418;4.109051
12.999994;0.30290526;3.5131393
12.999994;0.224707104;2.6061857
13.2000065;0.257466489;3.0084198
13.2000065;0.188445299;2.2019276
13.1;0.262175423;3.0520533
12.899988;0.349648327;4.0403072
12.800013;0.364689009;4.1986183
12.800013;0.385208387;4.4348553
12.7000065;0.380270061;4.3619633
12.7000065;0.234255469;2.6870739
12.800013;0.306302515;3.526422
12.899988;0.284002206;3.2817436
12.999994;0.273420935;3.1711758
13.399988;0.284198266;3.3457386
13.899988;0.225217141;2.702173
13.999994;0.173062242;2.0844011
13.800013;0.249860487;2.9864065
14.1;0.262691025;3.1761272
14.899988;0.265471425;3.3120453
15.1;0.294283833;3.7010033
13.800013;0.249416581;2.9811008
13.499994;0.340885254;4.0282337
12.499994;0.399461346;4.5487743
12.300013;0.367975199;4.1599815
12.7000065;0.352015959;4.037869
12.899988;0.387491402;4.477597
12.399988;0.428929164;4.8666344
11.499994;0.451762683;4.9638405
10.800013;0.455823733;4.8883995
10.300013;0.486245361;5.126862
9.999994;0.563415249;5.881115
10.7000065;0.557293736;5.956197
10.7000065;0.571936874;6.1126987
10.1;0.61023702;6.3911613
9.6;0.669285002;6.894296
9.800013;0.596527715;6.185521
10.2000065;0.599343465;6.2981358
10.300013;0.63884525;6.735841
10.899988;0.597679864;6.431731
